TEXT_ID,BUSINESS_ID,ATTR_ID,TEXT_VALUE
10016652,10001928,16,No
10016653,10001928,17,No
10016654,10001928,18,No
10016655,10001928,19,No
10016656,10001928,20,Yes
10016657,10001928,21,Yes
10016658,10001928,22,No
10016659,10001928,23,No
10016660,10001928,25,Yes
10016661,10001928,26,Yes
10016662,10001928,27,Jukebox
10016663,10001928,28,Average
10016664,10001928,31,No
10016665,10001928,32,Street
10016666,10001928,33,Outdoor
10016667,10001928,34,Yes
10016668,10001928,35,No
10016669,10001928,36,Yes
10016670,10001929,1,Yes
10016671,10001929,20,Yes
10016672,10001929,25,Yes
10016673,10001929,26,Yes
10016674,10001929,33,Yes
10016675,10001930,1,Yes
10016676,10001930,32,Lot
10016677,10001931,1,Yes
10016678,10001931,3,None
10016679,10001931,4,Divey
10016680,10001931,5,Casual
10016681,10001931,8,No
10016682,10001931,11,Yes
10016683,10001931,15,No
10016684,10001931,16,No
10016685,10001931,18,Yes
10016686,10001931,19,Yes
10016687,10001931,20,No
10016688,10001931,21,Yes
10016689,10001931,22,No
10016690,10001931,23,Yes
10016691,10001931,26,No
10016692,10001931,28,Quiet
10016693,10001931,31,No
10016694,10001931,32,Lot
10016695,10001931,34,Yes
10016696,10001931,35,No
10016697,10001931,36,No
10016698,10001931,37,Yes
10016699,10001931,38,No
10016700,10001932,1,Yes
10016701,10001932,11,Yes
10016702,10001932,20,No
10016703,10001932,21,Yes
10016704,10001932,34,Yes
10016705,10001932,35,No
10016706,10001933,21,Yes
10016707,10001934,1,Yes
10016708,10001934,6,No
10016709,10001935,1,Yes
10016710,10001936,1,No
10016711,10001936,38,No
10016712,10001937,1,No
10016713,10001937,3,Full Bar
10016714,10001937,9,No
10016715,10001937,17,Yes
10016716,10001937,20,Yes
10016717,10001937,21,No
10016718,10001937,25,No
10016719,10001937,26,Yes
10016720,10001937,27,DJ
10016721,10001937,28,Loud
10016722,10001937,31,No
10016723,10001937,32,Lot
10016724,10001937,33,Outdoor
10016725,10001937,37,Yes
10016726,10001940,1,Yes
10016727,10001940,11,No
10016728,10001940,31,Yes
10016729,10001940,32,Street
10016730,10001940,34,Yes
10016731,10001940,37,Yes
10016732,10001940,38,Free
10016733,10001943,1,Yes
10016734,10001943,3,None
10016735,10001943,5,Casual
10016736,10001943,11,No
10016737,10001943,15,No
10016738,10001943,16,No
10016739,10001943,18,No
10016740,10001943,19,No
10016741,10001943,20,Yes
10016742,10001943,21,Yes
10016743,10001943,22,No
10016744,10001943,23,No
10016745,10001943,26,No
10016746,10001943,31,No
10016747,10001943,34,Yes
10016748,10001943,35,No
10016749,10001943,36,No
10016750,10001944,1,Yes
10016751,10001944,11,No
10016752,10001944,31,No
10016753,10001944,34,No
10016754,10001944,35,No
10016755,10001944,36,No
10016756,10001944,37,No
10016757,10001945,32,Lot
10016758,10001946,1,Yes
10016759,10001947,21,Yes
10016760,10001948,21,Yes
10016761,10001949,1,Yes
10016762,10001949,3,None
10016763,10001949,5,Casual
10016764,10001949,8,Yes
10016765,10001949,11,Yes
10016766,10001949,15,No
10016767,10001949,16,No
10016768,10001949,18,No
10016769,10001949,19,No
10016770,10001949,20,Yes
10016771,10001949,21,Yes
10016772,10001949,22,No
10016773,10001949,23,No
10016774,10001949,26,No
10016775,10001949,31,No
10016776,10001949,32,Lot
10016777,10001949,34,Yes
10016778,10001949,35,No
10016779,10001949,36,No
10016780,10001949,37,Yes
10016781,10001949,38,No
10016782,10001950,1,Yes
10016783,10001950,32,Lot
10016784,10001950,37,Yes
10016785,10001951,1,Yes
10016786,10001951,3,Full Bar
10016787,10001951,5,Casual
10016788,10001951,8,Yes
10016789,10001951,11,No
10016790,10001951,15,No
10016791,10001951,16,No
10016792,10001951,18,No
10016793,10001951,19,Yes
10016794,10001951,20,Yes
10016795,10001951,21,Yes
10016796,10001951,22,No
10016797,10001951,23,No
10016798,10001951,26,Yes
10016799,10001951,28,Average
10016800,10001951,31,No
10016801,10001951,32,Lot
10016802,10001951,34,Yes
10016803,10001951,35,Yes
10016804,10001951,36,Yes
10016805,10001951,37,Yes
10016806,10001951,38,Free
10016807,10001952,1,Yes
10016808,10001952,3,Full Bar
10016809,10001952,4,Casual
10016810,10001952,5,Casual
10016811,10001952,8,Yes
10016812,10001952,9,No
10016813,10001952,11,No
10016814,10001952,13,No
10016815,10001952,15,No
10016816,10001952,16,No
10016817,10001952,17,No
10016818,10001952,18,No
10016819,10001952,19,No
10016820,10001952,20,Yes
10016821,10001952,21,Yes
10016822,10001952,22,No
10016823,10001952,23,Yes
10016824,10001952,25,No
10016825,10001952,26,No
10016826,10001952,28,Average
10016827,10001952,31,No
10016828,10001952,32,Lot
10016829,10001952,33,No
10016830,10001952,34,Yes
10016831,10001952,35,Yes
10016832,10001952,36,Yes
10016833,10001952,37,Yes
10016834,10001952,38,Free
10016835,10001953,1,Yes
10016836,10001954,1,Yes
10016837,10001954,3,Full Bar
10016838,10001954,4,Casual
10016839,10001954,5,Casual
10016840,10001954,11,No
10016841,10001954,15,No
10016842,10001954,16,No
10016843,10001954,18,No
10016844,10001954,19,No
10016845,10001954,20,Yes
10016846,10001954,21,Yes
10016847,10001954,22,No
10016848,10001954,23,Yes
10016849,10001954,26,No
10016850,10001954,28,Average
10016851,10001954,31,No
10016852,10001954,32,Lot
10016853,10001954,34,Yes
10016854,10001954,35,Yes
10016855,10001954,36,Yes
10016856,10001954,37,Yes
10016857,10001956,1,Yes
10016858,10001956,6,Yes
10016859,10001957,1,No
10016860,10001957,3,Full Bar
10016861,10001957,5,Casual
10016862,10001957,8,No
10016863,10001957,11,No
10016864,10001957,14,No
10016865,10001957,15,No
10016866,10001957,16,No
10016867,10001957,17,Yes
10016868,10001957,18,No
10016869,10001957,19,No
10016870,10001957,20,Yes
10016871,10001957,21,No
10016872,10001957,22,Yes
10016873,10001957,23,No
10016874,10001957,25,Yes
10016875,10001957,26,Yes
10016876,10001957,28,Average
10016877,10001957,31,No
10016878,10001957,34,No
10016879,10001957,35,No
10016880,10001957,36,No
10016881,10001957,38,Free
10016882,10001958,1,Yes
10016883,10001958,6,No
10016884,10001960,1,No
10016885,10001960,3,Full Bar
10016886,10001960,4,Hipster
10016887,10001960,5,Casual
10016888,10001960,8,No
10016889,10001960,9,No
10016890,10001960,11,No
10016891,10001960,13,No
10016892,10001960,15,No
10016893,10001960,16,No
10016894,10001960,17,No
10016895,10001960,18,No
10016896,10001960,19,No
10016897,10001960,20,Yes
10016898,10001960,21,No
10016899,10001960,22,Yes
10016900,10001960,23,No
10016901,10001960,25,Yes
10016902,10001960,26,Yes
10016903,10001960,28,Average
10016904,10001960,31,Yes
10016905,10001960,32,Street
10016906,10001960,33,Outdoor
10016907,10001960,34,Yes
10016908,10001960,35,No
10016909,10001960,36,Yes
10016910,10001960,37,Yes
10016911,10001960,38,Free
10016912,10001961,3,None
10016913,10001961,5,Casual
10016914,10001961,8,Yes
10016915,10001961,11,No
10016916,10001961,20,Yes
10016917,10001961,21,Yes
10016918,10001961,34,Yes
10016919,10001961,35,No
10016920,10001961,36,No
10016921,10001961,38,Free
10016922,10001962,1,Yes
10016923,10001962,6,No
10016924,10001962,21,No
10016925,10001962,32,Lot
10016926,10001963,1,No
10016927,10001963,3,Full Bar
10016928,10001963,4,Casual
10016929,10001963,5,Casual
10016930,10001963,8,Yes
10016931,10001963,9,No
10016932,10001963,11,No
10016933,10001963,13,No
10016934,10001963,15,No
10016935,10001963,16,No
10016936,10001963,17,Yes
10016937,10001963,18,No
10016938,10001963,19,No
10016939,10001963,20,Yes
10016940,10001963,21,Yes
10016941,10001963,22,No
10016942,10001963,23,No
10016943,10001963,25,Yes
10016944,10001963,26,Yes
10016945,10001963,27,Live
10016946,10001963,28,Average
10016947,10001963,31,No
10016948,10001963,32,Lot
10016949,10001963,33,No
10016950,10001963,34,Yes
10016951,10001963,35,No
10016952,10001963,36,No
10016953,10001963,37,Yes
10016954,10001963,38,Free
10016955,10001964,1,No
10016956,10001965,1,Yes
10016957,10001965,3,Full Bar
10016958,10001965,4,Casual
10016959,10001965,5,Casual
10016960,10001965,8,No
10016961,10001965,9,No
10016962,10001965,11,No
10016963,10001965,13,No
10016964,10001965,15,No
10016965,10001965,16,No
10016966,10001965,17,No
10016967,10001965,18,No
10016968,10001965,19,No
10016969,10001965,20,Yes
10016970,10001965,21,Yes
10016971,10001965,22,No
10016972,10001965,23,Yes
10016973,10001965,25,Yes
10016974,10001965,26,Yes
10016975,10001965,28,Average
10016976,10001965,31,Yes
10016977,10001965,32,Lot
10016978,10001965,33,No
10016979,10001965,34,Yes
10016980,10001965,35,No
10016981,10001965,36,Yes
10016982,10001965,37,Yes
10016983,10001965,38,Free
10016984,10001967,1,No
10016985,10001967,3,Full Bar
10016986,10001967,9,No
10016987,10001967,17,No
10016988,10001967,20,No
10016989,10001967,25,No
10016990,10001967,26,Yes
10016991,10001967,27,Jukebox
10016992,10001967,31,No
10016993,10001967,32,Lot
10016994,10001967,33,Outdoor
10016995,10001967,37,No
10016996,10001970,2,Yes
10016997,10001970,6,Yes
10016998,10001971,1,Yes
10016999,10001971,6,No
10017000,10001973,1,Yes
10017001,10001973,3,None
10017002,10001973,4,Casual
10017003,10001973,5,Casual
10017004,10001973,8,Yes
10017005,10001973,11,No
10017006,10001973,14,No
10017007,10001973,15,No
10017008,10001973,16,No
10017009,10001973,18,No
10017010,10001973,19,Yes
10017011,10001973,20,No
10017012,10001973,21,Yes
10017013,10001973,22,No
10017014,10001973,23,No
10017015,10001973,26,No
10017016,10001973,28,Average
10017017,10001973,31,No
10017018,10001973,32,Lot
10017019,10001973,34,Yes
10017020,10001973,35,No
10017021,10001973,36,No
10017022,10001973,37,Yes
10017023,10001973,38,No
10017024,10001974,1,Yes
10017025,10001975,1,Yes
10017026,10001975,3,None
10017027,10001975,5,Casual
10017028,10001975,8,No
10017029,10001975,11,No
10017030,10001975,15,No
10017031,10001975,16,No
10017032,10001975,18,No
10017033,10001975,19,No
10017034,10001975,20,Yes
10017035,10001975,21,Yes
10017036,10001975,22,No
10017037,10001975,23,No
10017038,10001975,26,No
10017039,10001975,28,Average
10017040,10001975,31,No
10017041,10001975,32,Lot
10017042,10001975,34,Yes
10017043,10001975,35,No
10017044,10001975,36,No
10017045,10001975,37,Yes
10017046,10001975,38,No
10017047,10001977,1,Yes
10017048,10001977,32,Street
10017049,10001978,1,Yes
10017050,10001979,1,Yes
10017051,10001980,11,Yes
10017052,10001980,15,No
10017053,10001980,16,No
10017054,10001980,18,No
10017055,10001980,19,No
10017056,10001980,22,No
10017057,10001980,23,No
10017058,10001981,1,Yes
10017059,10001981,3,None
10017060,10001981,4,Casual
10017061,10001981,5,Casual
10017062,10001981,11,No
10017063,10001981,15,No
10017064,10001981,16,Yes
10017065,10001981,18,No
10017066,10001981,19,No
10017067,10001981,20,Yes
10017068,10001981,21,Yes
10017069,10001981,22,No
10017070,10001981,23,No
10017071,10001981,26,Yes
10017072,10001981,28,Average
10017073,10001981,31,No
10017074,10001981,32,Lot
10017075,10001981,34,Yes
10017076,10001981,35,Yes
10017077,10001981,36,Yes
10017078,10001981,37,Yes
10017079,10001981,38,Free
10017080,10001982,1,Yes
10017081,10001982,6,No
10017082,10001984,1,Yes
10017083,10001984,3,None
10017084,10001984,4,Casual
10017085,10001984,5,Casual
10017086,10001984,8,Yes
10017087,10001984,11,No
10017088,10001984,15,No
10017089,10001984,16,Yes
10017090,10001984,18,No
10017091,10001984,19,No
10017092,10001984,20,Yes
10017093,10001984,21,Yes
10017094,10001984,22,No
10017095,10001984,23,No
10017096,10001984,26,No
10017097,10001984,28,Average
10017098,10001984,31,Yes
10017099,10001984,32,Lot
10017100,10001984,34,Yes
10017101,10001984,35,No
10017102,10001984,36,No
10017103,10001984,37,Yes
10017104,10001984,38,Free
10017105,10001985,1,Yes
10017106,10001987,1,Yes
10017107,10001987,31,No
10017108,10001988,21,Yes
10017109,10001991,1,Yes
10017110,10001991,5,Casual
10017111,10001991,11,Yes
10017112,10001991,15,No
10017113,10001991,16,No
10017114,10001991,18,No
10017115,10001991,19,No
10017116,10001991,20,Yes
10017117,10001991,21,Yes
10017118,10001991,22,No
10017119,10001991,23,No
10017120,10001991,26,Yes
10017121,10001991,31,Yes
10017122,10001991,34,Yes
10017123,10001991,35,No
10017124,10001992,1,Yes
10017125,10001993,1,Yes
10017126,10001993,3,None
10017127,10001993,4,Casual
10017128,10001993,5,Casual
10017129,10001993,8,No
10017130,10001993,11,No
10017131,10001993,15,No
10017132,10001993,16,Yes
10017133,10001993,18,No
10017134,10001993,19,No
10017135,10001993,20,Yes
10017136,10001993,21,Yes
10017137,10001993,22,No
10017138,10001993,23,No
10017139,10001993,26,No
10017140,10001993,28,Average
10017141,10001993,31,No
10017142,10001993,32,Lot
10017143,10001993,34,Yes
10017144,10001993,35,No
10017145,10001993,36,Yes
10017146,10001993,37,Yes
10017147,10001993,38,No
10017148,10001994,1,Yes
10017149,10001995,1,Yes
10017150,10001995,3,None
10017151,10001995,5,Casual
10017152,10001995,6,No
10017153,10001995,8,No
10017154,10001995,11,No
10017155,10001995,14,Yes
10017156,10001995,15,No
10017157,10001995,16,No
10017158,10001995,18,No
10017159,10001995,19,No
10017160,10001995,20,Yes
10017161,10001995,21,Yes
10017162,10001995,22,No
10017163,10001995,23,No
10017164,10001995,26,No
10017165,10001995,28,Average
10017166,10001995,31,Yes
10017167,10001995,32,Lot
10017168,10001995,34,Yes
10017169,10001995,35,No
10017170,10001995,36,No
10017171,10001995,37,Yes
10017172,10001995,38,No
10017173,10001997,1,Yes
10017174,10001997,32,Lot
10017175,10001998,1,Yes
10017176,10001998,3,Full Bar
10017177,10001998,4,Divey
10017178,10001998,5,Casual
10017179,10001998,11,No
10017180,10001998,15,No
10017181,10001998,16,No
10017182,10001998,17,Yes
10017183,10001998,18,No
10017184,10001998,19,No
10017185,10001998,20,Yes
10017186,10001998,21,Yes
10017187,10001998,22,No
10017188,10001998,23,No
10017189,10001998,25,Yes
10017190,10001998,28,Average
10017191,10001998,31,Yes
10017192,10001998,32,Lot
10017193,10001998,34,No
10017194,10001998,36,Yes
10017195,10001998,38,Free
10017196,10001999,1,Yes
10017197,10002001,1,No
10017198,10002002,1,Yes
10017199,10002002,5,Casual
10017200,10002002,11,No
10017201,10002002,15,No
10017202,10002002,16,No
10017203,10002002,18,No
10017204,10002002,19,No
10017205,10002002,20,Yes
10017206,10002002,21,Yes
10017207,10002002,22,No
10017208,10002002,23,No
10017209,10002002,34,Yes
10017210,10002002,35,No
10017211,10002003,1,Yes
10017212,10002003,32,Lot
10017213,10002003,37,Yes
10017214,10002005,1,Yes
10017215,10002006,2,Yes
10017216,10002006,6,Yes
10017217,10002007,1,Yes
10017218,10002009,1,Yes
10017219,10002009,38,Free
10017220,10002011,1,Yes
10017221,10002011,21,Yes
10017222,10002011,32,Lot
10017223,10002012,1,Yes
10017224,10002012,21,Yes
10017225,10002013,1,Yes
10017226,10002013,8,No
10017227,10002013,11,Yes
10017228,10002013,21,Yes
10017229,10002013,34,Yes
10017230,10002013,35,No
10017231,10002013,37,No
10017232,10002015,1,Yes
10017233,10002015,6,No
10017234,10002015,21,Yes
10017235,10002017,1,Yes
10017236,10002017,5,Casual
10017237,10002017,11,No
10017238,10002017,15,No
10017239,10002017,16,No
10017240,10002017,18,No
10017241,10002017,19,No
10017242,10002017,20,Yes
10017243,10002017,21,Yes
10017244,10002017,22,No
10017245,10002017,23,No
10017246,10002017,26,Yes
10017247,10002017,28,Quiet
10017248,10002017,31,No
10017249,10002017,32,Lot
10017250,10002017,34,Yes
10017251,10002017,35,No
10017252,10002017,36,No
10017253,10002017,38,No
10017254,10002018,1,Yes
10017255,10002018,37,Yes
10017256,10002020,1,Yes
10017257,10002020,34,Yes
10017258,10002021,1,Yes
10017259,10002021,3,Beer and Wine
10017260,10002021,5,Casual
10017261,10002021,8,No
10017262,10002021,11,Yes
10017263,10002021,15,No
10017264,10002021,16,No
10017265,10002021,18,No
10017266,10002021,19,No
10017267,10002021,20,No
10017268,10002021,21,Yes
10017269,10002021,22,No
10017270,10002021,23,No
10017271,10002021,26,Yes
10017272,10002021,28,Average
10017273,10002021,31,No
10017274,10002021,34,Yes
10017275,10002021,35,No
10017276,10002021,36,No
10017277,10002022,1,Yes
10017278,10002022,3,Beer and Wine
10017279,10002022,4,Casual
10017280,10002022,5,Casual
10017281,10002022,8,Yes
10017282,10002022,11,Yes
10017283,10002022,15,No
10017284,10002022,16,No
10017285,10002022,18,No
10017286,10002022,19,Yes
10017287,10002022,20,Yes
10017288,10002022,21,Yes
10017289,10002022,22,No
10017290,10002022,23,No
10017291,10002022,26,No
10017292,10002022,28,Average
10017293,10002022,31,No
10017294,10002022,32,Lot
10017295,10002022,34,Yes
10017296,10002022,35,Yes
10017297,10002022,36,Yes
10017298,10002022,37,Yes
10017299,10002022,38,No
10017300,10002024,6,Yes
10017301,10002025,1,Yes
10017302,10002025,3,None
10017303,10002025,5,Casual
10017304,10002025,8,No
10017305,10002025,11,No
10017306,10002025,15,No
10017307,10002025,16,No
10017308,10002025,18,No
10017309,10002025,19,No
10017310,10002025,20,Yes
10017311,10002025,21,No
10017312,10002025,22,No
10017313,10002025,23,No
10017314,10002025,26,Yes
10017315,10002025,28,Quiet
10017316,10002025,31,No
10017317,10002025,34,Yes
10017318,10002025,35,No
10017319,10002025,36,No
10017320,10002025,37,No
10017321,10002027,1,Yes
10017322,10002027,6,No
10017323,10002027,32,Lot
10017324,10002028,1,Yes
10017325,10002028,31,No
10017326,10002028,32,Lot
10017327,10002028,34,Yes
10017328,10002028,37,Yes
10017329,10002028,38,Free
10017330,10002030,1,Yes
10017331,10002030,32,Lot
10017332,10002030,37,Yes
10017333,10002031,1,Yes
